,name,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,playerGrid,target1,target2,areaType,distanceDiff,minDis,intentionedDisToTargetMin,avoidCommitmentZone
31,guanyilin,"[1787, 1987, 2171, 2379, 2579, 2867, 3043, 3283]","[(2, 9), [3, 9], [4, 9], [5, 9], [6, 9], [7, 9], [7, 8], [7, 7], [8, 7]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (0, -1), (1, 0)]",[],"[0, 0, 0, 0, 0, 1, 1, 0]",0,"(2, 9)","(8, 7)","(9, 12)",midLine,2.0,8.0,2.0,6.0
32,guanyilin,"[1755, 1947, 2139, 2331, 2531, 2723, 2899, 3115, 3443, 3635, 3851, 4019, 4267, 4451, 4699, 4931, 5147]","[(10, 6), [10, 7], [10, 8], [12, 8], [12, 9], [12, 10], [13, 9], [13, 10], [13, 11], [12, 11], [11, 11], [10, 11], [9, 11], [8, 11], [7, 11], [6, 11], [6, 12], [6, 13]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1)]","[6, 3]","[0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1]",2,"(10, 6)","(6, 13)","(2, 9)",expRect,0,11.0,4,19
33,guanyilin,"[1782, 1998, 2198, 2374, 2574, 2782, 2990, 3230, 3454]","[(8, 3), [8, 4], [7, 5], [7, 6], [7, 7], [7, 8], [7, 9], [7, 10], [7, 11], [8, 11]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0)]",[2],"[1, 1, 1, 1, 1, 1, 1, 1, 0]",1,"(8, 3)","(8, 11)","(12, 1)",none,2.0,6.0,6.0,0.0
34,guanyilin,"[1818, 2026, 2210, 2394, 2578, 2754, 2954, 3146, 3338, 3530, 3730, 3922]","[(1, 13), [1, 12], [1, 11], [1, 10], [1, 9], [1, 8], [1, 7], [1, 6], [1, 5], [1, 4], [1, 3], [2, 3], [3, 3]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0)]",[],"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",0,"(1, 13)","(3, 3)","(13, 11)",rect,2.0,12.0,4.0,8.0
35,guanyilin,"[1734, 1958, 2150, 2342, 2542, 2750, 2950, 3150, 3334, 3534, 3726, 3902, 4206, 4414, 4614, 4790, 5102]","[(2, 6), [1, 5], [1, 3], [2, 3], [3, 3], [4, 3], [5, 3], [6, 3], [7, 3], [8, 3], [9, 3], [10, 3], [11, 3], [11, 4], [11, 5], [11, 6], [11, 7], [11, 8]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]","[2, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",2,"(2, 6)","(11, 8)","(13, 6)",straightLine,0.0,11.0,2.0,9.0
36,guanyilin,"[1940, 2124, 2308, 2452, 2676, 2852, 3060, 3276, 3444]","[(4, 4), [4, 3], [4, 2], [4, 1], [4, 3], [5, 3], [6, 3], [7, 3], [7, 2], [7, 1]]","[(0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (0, -1)]",[4],"[2, 2, 2, 2, 2, 2, 2, 2, 2]",1,"(4, 4)","(4, 12)","(7, 1)",none,2.0,6.0,6.0,0.0
37,guanyilin,"[1701, 1917, 2101, 2285, 2485, 2661, 2845, 3037, 3237, 3629, 3845]","[(3, 12), [4, 12], [5, 12], [6, 12], [7, 13], [8, 13], [9, 14], [10, 14], [11, 14], [12, 14], [13, 14], [13, 13]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1)]","[6, 4]","[0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0]",2,"(3, 12)","(10, 6)","(13, 13)",midLine,2.0,11.0,4.0,7.0
38,guanyilin,"[1763, 1971, 2123, 2339, 2547, 2739, 2915, 3099, 3163, 3371, 3507, 3675, 3851, 4011]","[(13, 11), [13, 10], [13, 9], [13, 8], [12, 8], [11, 8], [10, 8], [9, 8], [8, 8], [8, 7], [8, 6], [8, 5], [8, 4], [8, 3], [8, 2]]","[(0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2]",0,"(13, 11)","(2, 8)","(8, 2)",expRect,0,14.0,6,23
39,guanyilin,"[1700, 1836, 2084, 2292, 2476, 2844, 3068, 3364, 3700, 3940]","[(6, 9), [5, 10], [6, 10], [7, 10], [8, 10], [9, 10], [11, 10], [11, 11], [11, 12], [10, 12], [10, 11]]","[(0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (-1, 0), (0, -1)]","[6, 1]","[1, 0, 0, 0, 0, 0, 2, 0, 0, 0]",2,"(6, 9)","(10, 7)","(10, 11)",midLine,0.0,6.0,2.0,4.0
40,guanyilin,"[1821, 2029, 2205, 2453, 2701, 2909, 3173, 3373, 3581]","[(3, 4), [3, 3], [2, 4], [2, 3], [2, 2], [3, 2], [4, 2], [5, 2], [6, 2], [6, 1]]","[(0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1)]",[2],"[2, 2, 2, 2, 0, 2, 2, 2, 2]",1,"(3, 4)","(3, 12)","(6, 1)",none,2.0,6.0,6.0,0.0
